,Modelo,Pooling,epochs,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness,Avg
123,bert-base-uncased,concat_5_tokens_mean_pooling_accumulated_sumall_layers,1,12,0.3859040821929585,0.1667552524471696,0.32364553531356827,0.36405482417258883,0.3213063323423964,,,0.3123332052937363
124,bert-base-uncased,concat_3_tokens_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,1,12,0.4574014500599096,0.23941423192468977,0.42820760627771376,0.47370609975378,0.41336585706408596,,,0.40241904901603587
125,bert-base-uncased,concat_5_tokens_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,1,12,0.39592511361663135,0.1464705582122904,0.33293827875229737,0.39181392137723137,0.35262998438647897,,,0.32395557126898594
126,roberta-base,_cls_layer_1,1,12,0.4225425906306339,0.19471347203337264,0.28431003930577026,0.3280814034630003,0.39154352196740944,,,0.3242382054800373
127,roberta-base,_mean_pooling_1,1,12,0.46216947925861607,0.24575681025255955,0.33093949406903433,0.36605398243374776,0.23395929896658102,,,0.32777581299610775
128,roberta-base,_mean_pooling_no_cls_and_sep_1,1,12,0.46216947925861607,0.24575681025255955,0.33093949406903433,0.36605398243374776,0.23395929896658102,,,0.32777581299610775
129,roberta-base,_concat_cls_layer_with_mean_pooling_1,1,12,0.46458785332272773,0.25404500578834227,0.3454756316882653,0.3766648637210802,0.24129373066390386,,,0.33641341703686384
130,roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_1,1,12,0.46458785332272773,0.25404500578834227,0.3454756316882653,0.3766648637210802,0.24129373066390386,,,0.33641341703686384
131,roberta-base,_concat_3_tokens_mean_pooling_1,1,12,0.4406042165723435,0.14105409754800557,0.23981811660689853,0.2938562711286131,0.21023198477795982,,,0.2651129373267641
132,roberta-base,_concat_5_tokens_mean_pooling_1,1,12,0.39572870009744177,0.12499254038218248,0.23203548317453862,0.1770007509362258,0.22738912248317508,,,0.23142931941471273
133,roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_1,1,12,0.4406042165723435,0.14105409754800557,0.23981811660689853,0.2938562711286131,0.21023198477795982,,,0.2651129373267641
134,roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_1,1,12,0.39572870009744177,0.12499254038218248,0.23203548317453862,0.1770007509362258,0.22738912248317508,,,0.23142931941471273
135,roberta-base,_cls_layer_2,1,12,0.455176627999783,0.22354751209826876,0.32491257060694706,0.33964955853021095,0.42770549707407374,,,0.35419835326185667
136,roberta-base,_mean_pooling_2,1,12,0.45122677044681625,0.2292251692018714,0.3157978038459645,0.34586238457135765,0.236305491585298,,,0.3156835239302616
